"";"X.1";"X";"Number";"Group";"Class";"Order";"Family";"Genus";"Species";"Mass";"Lat_deg";"Lon_deg";"Elevation";"Date_original";"Date_start";"Date_end";"Jan";"Feb";"Mar";"Apr";"May";"Jun";"Jul";"Aug";"Sep";"Oct";"Nov";"Dec";"Year1";"Year2";"Year3";"Year4";"FMR_Watt";"FMR_kJday";"TAREFmean";"TALOCmean";"SOLRAD";"RHREFmean";"RHLOCmean";"FMR_M";"Tanomalies";"TMEAN";"Reference"
"167";167;167;7841;"Mammal";"Mammalia";"Rodentia";"Caviidae";"Cavia";"Cavia_magna";400;-34,27;-53,89;12;"23  February  - 10 April 2000";"2000-02-23";"2000-04-10";0;1;1;1;0;0;0;0;0;0;0;0;2000;NA;NA;NA;3,87615740740741;334,9;21,8285709024633;23,2116388654808;203,754815919476;75,4399341672667;71,7791780161833;-0,114699868620402;1,86190423579663;19,9666666666667;"Künkele, J., Kraus, C., & Trillmich, F. (2005). Does the Unusual Life History of the Precocial Cavy (Cavia magna) Translate into an Exceptional Field Metabolic Rate? Physiological and Biochemical Zoology, 78(1), 48-54. https://doi.org/10.1086/425197"
"168";168;168;7843;"Mammal";"Mammalia";"Rodentia";"Caviidae";"Cavia";"Cavia_magna";410;-34,27;-53,89;12;"23  February  - 10 April 2000";"2000-02-23";"2000-04-10";0;1;1;1;0;0;0;0;0;0;0;0;2000;NA;NA;NA;3,22569444444444;278,7;21,8285709024633;23,2116388654808;203,754815919476;75,4399341672667;71,7791780161833;-0,316122333393894;1,86190423579663;19,9666666666667;"Künkele, J., Kraus, C., & Trillmich, F. (2005). Does the Unusual Life History of the Precocial Cavy (Cavia magna) Translate into an Exceptional Field Metabolic Rate? Physiological and Biochemical Zoology, 78(1), 48-54. https://doi.org/10.1086/425197"
"169";169;169;7844;"Mammal";"Mammalia";"Rodentia";"Caviidae";"Cavia";"Cavia_magna";411;-34,27;-53,89;12;"23  February  - 10 April 2000";"2000-02-23";"2000-04-10";0;1;1;1;0;0;0;0;0;0;0;0;2000;NA;NA;NA;4,12615740740741;356,5;21,8285709024633;23,2116388654808;203,754815919476;75,4399341672667;71,7791780161833;-0,0716728316025934;1,86190423579663;19,9666666666667;"Künkele, J., Kraus, C., & Trillmich, F. (2005). Does the Unusual Life History of the Precocial Cavy (Cavia magna) Translate into an Exceptional Field Metabolic Rate? Physiological and Biochemical Zoology, 78(1), 48-54. https://doi.org/10.1086/425197"
"170";170;170;7845;"Mammal";"Mammalia";"Rodentia";"Caviidae";"Cavia";"Cavia_magna";428;-34,27;-53,89;12;"23  February  - 10 April 2000";"2000-02-23";"2000-04-10";0;1;1;1;0;0;0;0;0;0;0;0;2000;NA;NA;NA;2,86689814814815;247,7;21,8285709024633;23,2116388654808;203,754815919476;75,4399341672667;71,7791780161833;-0,46488454014827;1,86190423579663;19,9666666666667;"Künkele, J., Kraus, C., & Trillmich, F. (2005). Does the Unusual Life History of the Precocial Cavy (Cavia magna) Translate into an Exceptional Field Metabolic Rate? Physiological and Biochemical Zoology, 78(1), 48-54. https://doi.org/10.1086/425197"
"171";171;171;7846;"Mammal";"Mammalia";"Rodentia";"Caviidae";"Cavia";"Cavia_magna";446;-34,27;-53,89;12;"23  February  - 10 April 2000";"2000-02-23";"2000-04-10";0;1;1;1;0;0;0;0;0;0;0;0;2000;NA;NA;NA;3,37731481481481;291,8;21,8285709024633;23,2116388654808;203,754815919476;75,4399341672667;71,7791780161833;-0,330607994890329;1,86190423579663;19,9666666666667;"Künkele, J., Kraus, C., & Trillmich, F. (2005). Does the Unusual Life History of the Precocial Cavy (Cavia magna) Translate into an Exceptional Field Metabolic Rate? Physiological and Biochemical Zoology, 78(1), 48-54. https://doi.org/10.1086/425197"
"172";172;172;7848;"Mammal";"Mammalia";"Rodentia";"Caviidae";"Cavia";"Cavia_magna";462;-34,27;-53,89;12;"23  February  - 10 April 2000";"2000-02-23";"2000-04-10";0;1;1;1;0;0;0;0;0;0;0;0;2000;NA;NA;NA;4,91203703703704;424,4;21,8285709024633;23,2116388654808;203,754815919476;75,4399341672667;71,7791780161833;0,0186972972229209;1,86190423579663;19,9666666666667;"Künkele, J., Kraus, C., & Trillmich, F. (2005). Does the Unusual Life History of the Precocial Cavy (Cavia magna) Translate into an Exceptional Field Metabolic Rate? Physiological and Biochemical Zoology, 78(1), 48-54. https://doi.org/10.1086/425197"
"173";173;173;7849;"Mammal";"Mammalia";"Rodentia";"Caviidae";"Cavia";"Cavia_magna";465;-34,27;-53,89;12;"23  February  - 10 April 2000";"2000-02-23";"2000-04-10";0;1;1;1;0;0;0;0;0;0;0;0;2000;NA;NA;NA;4,01273148148148;346,7;21,8285709024633;23,2116388654808;203,754815919476;75,4399341672667;71,7791780161833;-0,188165768274468;1,86190423579663;19,9666666666667;"Künkele, J., Kraus, C., & Trillmich, F. (2005). Does the Unusual Life History of the Precocial Cavy (Cavia magna) Translate into an Exceptional Field Metabolic Rate? Physiological and Biochemical Zoology, 78(1), 48-54. https://doi.org/10.1086/425197"
"174";174;174;7850;"Mammal";"Mammalia";"Rodentia";"Caviidae";"Cavia";"Cavia_magna";466;-34,27;-53,89;12;"23  February  - 10 April 2000";"2000-02-23";"2000-04-10";0;1;1;1;0;0;0;0;0;0;0;0;2000;NA;NA;NA;4,61574074074074;398,8;21,8285709024633;23,2116388654808;203,754815919476;75,4399341672667;71,7791780161833;-0,0497077607266622;1,86190423579663;19,9666666666667;"Künkele, J., Kraus, C., & Trillmich, F. (2005). Does the Unusual Life History of the Precocial Cavy (Cavia magna) Translate into an Exceptional Field Metabolic Rate? Physiological and Biochemical Zoology, 78(1), 48-54. https://doi.org/10.1086/425197"
"175";175;175;7851;"Mammal";"Mammalia";"Rodentia";"Caviidae";"Cavia";"Cavia_magna";467;-34,27;-53,89;12;"23  February  - 10 April 2000";"2000-02-23";"2000-04-10";0;1;1;1;0;0;0;0;0;0;0;0;2000;NA;NA;NA;3,7337962962963;322,6;21,8285709024633;23,2116388654808;203,754815919476;75,4399341672667;71,7791780161833;-0,263293505122123;1,86190423579663;19,9666666666667;"Künkele, J., Kraus, C., & Trillmich, F. (2005). Does the Unusual Life History of the Precocial Cavy (Cavia magna) Translate into an Exceptional Field Metabolic Rate? Physiological and Biochemical Zoology, 78(1), 48-54. https://doi.org/10.1086/425197"
"176";176;176;7852;"Mammal";"Mammalia";"Rodentia";"Caviidae";"Cavia";"Cavia_magna";470;-34,27;-53,89;12;"23  February  - 10 April 2000";"2000-02-23";"2000-04-10";0;1;1;1;0;0;0;0;0;0;0;0;2000;NA;NA;NA;4,21064814814815;363,8;21,8285709024633;23,2116388654808;203,754815919476;75,4399341672667;71,7791780161833;-0,14769932660065;1,86190423579663;19,9666666666667;"Künkele, J., Kraus, C., & Trillmich, F. (2005). Does the Unusual Life History of the Precocial Cavy (Cavia magna) Translate into an Exceptional Field Metabolic Rate? Physiological and Biochemical Zoology, 78(1), 48-54. https://doi.org/10.1086/425197"
"177";177;177;7854;"Mammal";"Mammalia";"Rodentia";"Caviidae";"Cavia";"Cavia_magna";490;-34,27;-53,89;12;"23  February  - 10 April 2000";"2000-02-23";"2000-04-10";0;1;1;1;0;0;0;0;0;0;0;0;2000;NA;NA;NA;4,10532407407407;354,7;21,8285709024633;23,2116388654808;203,754815919476;75,4399341672667;71,7791780161833;-0,202947372575954;1,86190423579663;19,9666666666667;"Künkele, J., Kraus, C., & Trillmich, F. (2005). Does the Unusual Life History of the Precocial Cavy (Cavia magna) Translate into an Exceptional Field Metabolic Rate? Physiological and Biochemical Zoology, 78(1), 48-54. https://doi.org/10.1086/425197"
"178";178;178;7855;"Mammal";"Mammalia";"Rodentia";"Caviidae";"Cavia";"Cavia_magna";492;-34,27;-53,89;12;"23  February  - 10 April 2000";"2000-02-23";"2000-04-10";0;1;1;1;0;0;0;0;0;0;0;0;2000;NA;NA;NA;4,78587962962963;413,5;21,8285709024633;23,2116388654808;203,754815919476;75,4399341672667;71,7791780161833;-0,0524863930289551;1,86190423579663;19,9666666666667;"Künkele, J., Kraus, C., & Trillmich, F. (2005). Does the Unusual Life History of the Precocial Cavy (Cavia magna) Translate into an Exceptional Field Metabolic Rate? Physiological and Biochemical Zoology, 78(1), 48-54. https://doi.org/10.1086/425197"
"179";179;179;7857;"Mammal";"Mammalia";"Rodentia";"Caviidae";"Cavia";"Cavia_magna";550;-34,27;-53,89;12;"23  February  - 10 April 2000";"2000-02-23";"2000-04-10";0;1;1;1;0;0;0;0;0;0;0;0;2000;NA;NA;NA;5,27199074074074;455,5;21,8285709024633;23,2116388654808;203,754815919476;75,4399341672667;71,7791780161833;-0,0357488148111883;1,86190423579663;19,9666666666667;"Künkele, J., Kraus, C., & Trillmich, F. (2005). Does the Unusual Life History of the Precocial Cavy (Cavia magna) Translate into an Exceptional Field Metabolic Rate? Physiological and Biochemical Zoology, 78(1), 48-54. https://doi.org/10.1086/425197"
"180";180;180;7858;"Mammal";"Mammalia";"Rodentia";"Caviidae";"Cavia";"Cavia_magna";560;-34,27;-53,89;12;"23  February  - 10 April 2000";"2000-02-23";"2000-04-10";0;1;1;1;0;0;0;0;0;0;0;0;2000;NA;NA;NA;4,73958333333333;409,5;21,8285709024633;23,2116388654808;203,754815919476;75,4399341672667;71,7791780161833;-0,155142816239842;1,86190423579663;19,9666666666667;"Künkele, J., Kraus, C., & Trillmich, F. (2005). Does the Unusual Life History of the Precocial Cavy (Cavia magna) Translate into an Exceptional Field Metabolic Rate? Physiological and Biochemical Zoology, 78(1), 48-54. https://doi.org/10.1086/425197"
"181";181;181;7859;"Mammal";"Mammalia";"Rodentia";"Caviidae";"Cavia";"Cavia_magna";585;-34,27;-53,89;12;"23  February  - 10 April 2000";"2000-02-23";"2000-04-10";0;1;1;1;0;0;0;0;0;0;0;0;2000;NA;NA;NA;5,69097222222222;491,7;21,8285709024633;23,2116388654808;203,754815919476;75,4399341672667;71,7791780161833;-0,0035645531146635;1,86190423579663;19,9666666666667;"Künkele, J., Kraus, C., & Trillmich, F. (2005). Does the Unusual Life History of the Precocial Cavy (Cavia magna) Translate into an Exceptional Field Metabolic Rate? Physiological and Biochemical Zoology, 78(1), 48-54. https://doi.org/10.1086/425197"
"182";182;182;7860;"Mammal";"Mammalia";"Rodentia";"Caviidae";"Cavia";"Cavia_magna";588;-34,27;-53,89;12;"23  February  - 10 April 2000";"2000-02-23";"2000-04-10";0;1;1;1;0;0;0;0;0;0;0;0;2000;NA;NA;NA;5,875;507,6;21,8285709024633;23,2116388654808;203,754815919476;75,4399341672667;71,7791780161833;0,0245883618737972;1,86190423579663;19,9666666666667;"Künkele, J., Kraus, C., & Trillmich, F. (2005). Does the Unusual Life History of the Precocial Cavy (Cavia magna) Translate into an Exceptional Field Metabolic Rate? Physiological and Biochemical Zoology, 78(1), 48-54. https://doi.org/10.1086/425197"
"183";183;183;8186;"Mammal";"Mammalia";"Chiroptera";"Phyllostomidae";"Phyllostomus";"Phyllostomus_hastatus";70,5;10,69;-61,28;NA;"14 January 1985";"1985-01-14";"1985-01-14";1;0;0;0;0;0;0;0;0;0;0;0;1985;NA;NA;NA;1,60185185185185;138,4;23,035839004;24,2331824204;145,3489119632;93,91912022;88,0118054308;0,247755609040807;-0,864160995999999;23,9;"Kunz, T. H., Robson, S. K., & Nagy, K. A. (1998). Economy of Harem Maintenance in the Greater Spear-Nosed Bat, Phyllostomus hastatus. Journal of Mammalogy, 79(2), 631-642. https://doi.org/10.2307/1382993"
"184";184;184;8188;"Mammal";"Mammalia";"Chiroptera";"Phyllostomidae";"Phyllostomus";"Phyllostomus_hastatus";72;10,69;-61,28;NA;"14 January 1985";"1985-01-14";"1985-01-14";1;0;0;0;0;0;0;0;0;0;0;0;1985;NA;NA;NA;1,69675925925926;146,6;23,035839004;24,2331824204;145,3489119632;93,91912022;88,0118054308;0,290201459962995;-0,864160995999999;23,9;"Kunz, T. H., Robson, S. K., & Nagy, K. A. (1998). Economy of Harem Maintenance in the Greater Spear-Nosed Bat, Phyllostomus hastatus. Journal of Mammalogy, 79(2), 631-642. https://doi.org/10.2307/1382993"
"185";185;185;8192;"Mammal";"Mammalia";"Chiroptera";"Phyllostomidae";"Phyllostomus";"Phyllostomus_hastatus";75,5;10,69;-61,28;NA;"14 January 1985";"1985-01-14";"1985-01-14";1;0;0;0;0;0;0;0;0;0;0;0;1985;NA;NA;NA;1,26736111111111;109,5;23,035839004;24,2331824204;145,3489119632;93,91912022;88,0118054308;-0,0356572247162471;-0,864160995999999;23,9;"Kunz, T. H., Robson, S. K., & Nagy, K. A. (1998). Economy of Harem Maintenance in the Greater Spear-Nosed Bat, Phyllostomus hastatus. Journal of Mammalogy, 79(2), 631-642. https://doi.org/10.2307/1382993"
"186";186;186;8194;"Mammal";"Mammalia";"Chiroptera";"Phyllostomidae";"Phyllostomus";"Phyllostomus_hastatus";77;10,69;-61,28;NA;"14 January 1985";"1985-01-14";"1985-01-14";1;0;0;0;0;0;0;0;0;0;0;0;1985;NA;NA;NA;1,81944444444444;157,2;23,035839004;24,2331824204;145,3489119632;93,91912022;88,0118054308;0,311814351952077;-0,864160995999999;23,9;"Kunz, T. H., Robson, S. K., & Nagy, K. A. (1998). Economy of Harem Maintenance in the Greater Spear-Nosed Bat, Phyllostomus hastatus. Journal of Mammalogy, 79(2), 631-642. https://doi.org/10.2307/1382993"
"187";187;187;8199;"Mammal";"Mammalia";"Chiroptera";"Phyllostomidae";"Phyllostomus";"Phyllostomus_hastatus";82,5;10,69;-61,28;NA;"14 January 1985";"1985-01-14";"1985-01-14";1;0;0;0;0;0;0;0;0;0;0;0;1985;NA;NA;NA;2,02546296296296;175;23,035839004;24,2331824204;145,3489119632;93,91912022;88,0118054308;0,369552600954222;-0,864160995999999;23,9;"Kunz, T. H., Robson, S. K., & Nagy, K. A. (1998). Economy of Harem Maintenance in the Greater Spear-Nosed Bat, Phyllostomus hastatus. Journal of Mammalogy, 79(2), 631-642. https://doi.org/10.2307/1382993"
"188";188;188;8201;"Mammal";"Mammalia";"Chiroptera";"Phyllostomidae";"Phyllostomus";"Phyllostomus_hastatus";91,3;10,69;-61,28;NA;"14 January 1987";"1987-01-14";"1987-01-14";1;0;0;0;0;0;0;0;0;0;0;0;1987;NA;NA;NA;1,46759259259259;126,8;23,1963179748;25,2465568516;143,5792331204;93,5620082532;84,0131532664;-0,025381615554824;-0,703682025199999;23,9;"Kunz, T. H., Robson, S. K., & Nagy, K. A. (1998). Economy of Harem Maintenance in the Greater Spear-Nosed Bat, Phyllostomus hastatus. Journal of Mammalogy, 79(2), 631-642. https://doi.org/10.2307/1382993"
"189";189;189;8185;"Mammal";"Mammalia";"Chiroptera";"Phyllostomidae";"Phyllostomus";"Phyllostomus_hastatus";70,3;10,69;-61,28;NA;"7 January 1987";"1987-01-07";"1987-01-07";1;0;0;0;0;0;0;0;0;0;0;0;1987;NA;NA;NA;1,87731481481481;162,2;23,71932719;26,4958662648;227,3206108556;92,9650462756;80,9939940468;0,408477150707318;-0,180672809999997;23,9;"Kunz, T. H., Robson, S. K., & Nagy, K. A. (1998). Economy of Harem Maintenance in the Greater Spear-Nosed Bat, Phyllostomus hastatus. Journal of Mammalogy, 79(2), 631-642. https://doi.org/10.2307/1382993"
"190";190;190;8193;"Mammal";"Mammalia";"Chiroptera";"Phyllostomidae";"Phyllostomus";"Phyllostomus_hastatus";75,8;10,69;-61,28;NA;"7 January 1987";"1987-01-07";"1987-01-07";1;0;0;0;0;0;0;0;0;0;0;0;1987;NA;NA;NA;1,36805555555556;118,2;23,71932719;26,4958662648;227,3206108556;92,9650462756;80,9939940468;0,037949466015511;-0,180672809999997;23,9;"Kunz, T. H., Robson, S. K., & Nagy, K. A. (1998). Economy of Harem Maintenance in the Greater Spear-Nosed Bat, Phyllostomus hastatus. Journal of Mammalogy, 79(2), 631-642. https://doi.org/10.2307/1382993"
"191";191;191;8197;"Mammal";"Mammalia";"Chiroptera";"Phyllostomidae";"Phyllostomus";"Phyllostomus_hastatus";80,8;10,69;-61,28;NA;"7 January 1987";"1987-01-07";"1987-01-07";1;0;0;0;0;0;0;0;0;0;0;0;1987;NA;NA;NA;2,93865740740741;253,9;23,71932719;26,4958662648;227,3206108556;92,9650462756;80,9939940468;0,756654403688806;-0,180672809999997;23,9;"Kunz, T. H., Robson, S. K., & Nagy, K. A. (1998). Economy of Harem Maintenance in the Greater Spear-Nosed Bat, Phyllostomus hastatus. Journal of Mammalogy, 79(2), 631-642. https://doi.org/10.2307/1382993"
"192";192;192;8198;"Mammal";"Mammalia";"Chiroptera";"Phyllostomidae";"Phyllostomus";"Phyllostomus_hastatus";81,5;10,69;-61,28;NA;"7 January 1987";"1987-01-07";"1987-01-07";1;0;0;0;0;0;0;0;0;0;0;0;1987;NA;NA;NA;1,54282407407407;133,3;23,71932719;26,4958662648;227,3206108556;92,9650462756;80,9939940468;0,106123639700874;-0,180672809999997;23,9;"Kunz, T. H., Robson, S. K., & Nagy, K. A. (1998). Economy of Harem Maintenance in the Greater Spear-Nosed Bat, Phyllostomus hastatus. Journal of Mammalogy, 79(2), 631-642. https://doi.org/10.2307/1382993"
"193";193;193;8156;"Mammal";"Mammalia";"Diprotodontia";"Macropodidae";"Petrogale";"Petrogale_lateralis";2205;-20,75;115,383333333333;4;"18 November - 2 december 1993";"1993-11-18";"1993-12-02";0;0;0;0;0;0;0;0;0;0;1;1;1993;NA;NA;NA;7,06018518518519;610;26,21665305;32,26789359;337,9735302;72,41386115;57,07914122;-0,740513141983115;-2,18334695;28,4;"Nagy, K. A., & Bradshaw, S. D. (2000). Scaling of Energy and Water Fluxes in Free-Living Arid-Zone Australian Marsupials. Journal of Mammalogy, 81(4), 962-970. https://doi.org/10.1644/1545-1542(2000)081<0962:SOEAWF>2.0.CO;2"
"194";194;194;8160;"Mammal";"Mammalia";"Diprotodontia";"Phascolarctidae";"Phascolarctos";"Phascolarctos_cinereus";7066,666667;-34,89;138,61;67;"August - September 1979";"1979-08-01";"1979-09-30";0;0;0;0;0;0;0;1;1;0;0;0;1979;NA;NA;NA;20,8270740740741;1799,4592;11,39883685;11,93487461;162,4441831;74,14668147;72,23564961;-0,494821850282798;-1,05116315;12,45;"Nagy, K., & Martin, R. (1985). Field Metabolic Rate, Water Flux, Food Consumption and Time Budget of Koalas, Phascolarctos Cinereus (Marsupialia: Phascolarctidae) in Victoria. Australian Journal of Zoology, 33(5), 655. https://doi.org/10.1071/ZO9850655"
"195";195;195;8163;"Mammal";"Mammalia";"Diprotodontia";"Phascolarctidae";"Phascolarctos";"Phascolarctos_cinereus";7833,333333;-34,89;138,61;67;"August - September 1979";"1979-08-01";"1979-09-30";0;0;0;0;0;0;0;1;1;0;0;0;1979;NA;NA;NA;29,5329444444444;2551,6464;11,39883685;11,93487461;162,4441831;74,14668147;72,23564961;-0,219510683470496;-1,05116315;12,45;"Nagy, K., & Martin, R. (1985). Field Metabolic Rate, Water Flux, Food Consumption and Time Budget of Koalas, Phascolarctos Cinereus (Marsupialia: Phascolarctidae) in Victoria. Australian Journal of Zoology, 33(5), 655. https://doi.org/10.1071/ZO9850655"
"196";196;196;8165;"Mammal";"Mammalia";"Diprotodontia";"Phascolarctidae";"Phascolarctos";"Phascolarctos_cinereus";8566,666667;-34,89;138,61;67;"August - September 1979";"1979-08-01";"1979-09-30";0;0;0;0;0;0;0;1;1;0;0;0;1979;NA;NA;NA;20,7160555555556;1789,8672;11,39883685;11,93487461;162,4441831;74,14668147;72,23564961;-0,638351859535284;-1,05116315;12,45;"Nagy, K., & Martin, R. (1985). Field Metabolic Rate, Water Flux, Food Consumption and Time Budget of Koalas, Phascolarctos Cinereus (Marsupialia: Phascolarctidae) in Victoria. Australian Journal of Zoology, 33(5), 655. https://doi.org/10.1071/ZO9850655"
"197";197;197;8168;"Mammal";"Mammalia";"Diprotodontia";"Phascolarctidae";"Phascolarctos";"Phascolarctos_cinereus";10100;-34,89;138,61;67;"August - September 1979";"1979-08-01";"1979-09-30";0;0;0;0;0;0;0;1;1;0;0;0;1979;NA;NA;NA;23,66935;2045,03184;11,39883685;11,93487461;162,4441831;74,14668147;72,23564961;-0,623284272572898;-1,05116315;12,45;"Nagy, K., & Martin, R. (1985). Field Metabolic Rate, Water Flux, Food Consumption and Time Budget of Koalas, Phascolarctos Cinereus (Marsupialia: Phascolarctidae) in Victoria. Australian Journal of Zoology, 33(5), 655. https://doi.org/10.1071/ZO9850655"
"198";198;198;8169;"Mammal";"Mammalia";"Diprotodontia";"Phascolarctidae";"Phascolarctos";"Phascolarctos_cinereus";10400;-34,89;138,61;67;"August - September 1979";"1979-08-01";"1979-09-30";0;0;0;0;0;0;0;1;1;0;0;0;1979;NA;NA;NA;20,8876296296296;1804,6912;11,39883685;11,93487461;162,4441831;74,14668147;72,23564961;-0,769320859672346;-1,05116315;12,45;"Nagy, K., & Martin, R. (1985). Field Metabolic Rate, Water Flux, Food Consumption and Time Budget of Koalas, Phascolarctos Cinereus (Marsupialia: Phascolarctidae) in Victoria. Australian Journal of Zoology, 33(5), 655. https://doi.org/10.1071/ZO9850655"
"199";199;199;8170;"Mammal";"Mammalia";"Diprotodontia";"Phascolarctidae";"Phascolarctos";"Phascolarctos_cinereus";11666,66667;-34,89;138,61;67;"August - September 1979";"1979-08-01";"1979-09-30";0;0;0;0;0;0;0;1;1;0;0;0;1979;NA;NA;NA;25,6860518518519;2219,27488;11,39883685;11,93487461;162,4441831;74,14668147;72,23564961;-0,645036172972825;-1,05116315;12,45;"Nagy, K., & Martin, R. (1985). Field Metabolic Rate, Water Flux, Food Consumption and Time Budget of Koalas, Phascolarctos Cinereus (Marsupialia: Phascolarctidae) in Victoria. Australian Journal of Zoology, 33(5), 655. https://doi.org/10.1071/ZO9850655"
"200";200;200;7752;"Mammal";"Mammalia";"Primates";"Atelidae";"Alouatta";"Alouatta_palliata";3200;9,1;-79,8;77;"January - February 1977";"1977-01-01";"1977-02-28";1;1;0;0;0;0;0;0;0;0;0;0;1977;NA;NA;NA;12,8518518518519;1110,4;25,42084466;27,00711184;244,8767256;85,43060393;78,74781486;-0,408853056820836;-0,529155339999999;25,95;"Nagy, K. A., & Milton, K. (1979). Energy Metabolism and Food Consumption by Wild Howler Monkeys (Alouatta Palliata). Ecology, 60(3), 475-480. https://doi.org/10.2307/1936066"
